#TimeIteration Time SubCycles NewtonSteps Lx Ly Lz 
12830 1.282950e-03 1 1 1.851352e+05 4.453703e+03 1.527558e+01 
12831 1.283050e-03 1 1 1.851331e+05 4.453657e+03 1.527805e+01 
12832 1.283150e-03 1 1 1.851309e+05 4.453612e+03 1.528052e+01 
12833 1.283250e-03 1 1 1.851288e+05 4.453566e+03 1.528299e+01 
12834 1.283350e-03 1 1 1.851267e+05 4.453521e+03 1.528546e+01 
12835 1.283450e-03 1 1 1.851246e+05 4.453475e+03 1.528794e+01 
12836 1.283550e-03 1 1 1.851224e+05 4.453429e+03 1.529041e+01 
12837 1.283650e-03 1 1 1.851203e+05 4.453384e+03 1.529288e+01 
12838 1.283750e-03 1 1 1.851182e+05 4.453338e+03 1.529535e+01 
12839 1.283850e-03 1 1 1.851160e+05 4.453292e+03 1.529782e+01 
12840 1.283950e-03 1 1 1.851139e+05 4.453246e+03 1.530029e+01 
12841 1.284050e-03 1 1 1.851118e+05 4.453199e+03 1.530276e+01 
12842 1.284150e-03 1 1 1.851096e+05 4.453153e+03 1.530523e+01 
12843 1.284250e-03 1 1 1.851075e+05 4.453107e+03 1.530770e+01 
12844 1.284350e-03 1 1 1.851053e+05 4.453060e+03 1.531017e+01 
12845 1.284450e-03 1 1 1.851032e+05 4.453014e+03 1.531264e+01 
12846 1.284550e-03 1 1 1.851011e+05 4.452967e+03 1.531511e+01 
12847 1.284650e-03 1 1 1.850989e+05 4.452921e+03 1.531758e+01 
12848 1.284750e-03 1 1 1.850968e+05 4.452874e+03 1.532004e+01 
12849 1.284850e-03 1 1 1.850946e+05 4.452827e+03 1.532251e+01 
12850 1.284950e-03 1 1 1.850925e+05 4.452780e+03 1.532498e+01 
12851 1.285050e-03 1 1 1.850903e+05 4.452733e+03 1.532745e+01 
12852 1.285150e-03 1 1 1.850882e+05 4.452686e+03 1.532992e+01 
12853 1.285250e-03 1 1 1.850860e+05 4.452639e+03 1.533239e+01 
12854 1.285350e-03 1 1 1.850839e+05 4.452592e+03 1.533486e+01 
12855 1.285450e-03 1 1 1.850817e+05 4.452544e+03 1.533733e+01 
12856 1.285550e-03 1 1 1.850796e+05 4.452497e+03 1.533980e+01 
12857 1.285650e-03 1 1 1.850774e+05 4.452449e+03 1.534227e+01 
12858 1.285750e-03 1 1 1.850753e+05 4.452402e+03 1.534474e+01 
12859 1.285850e-03 1 1 1.850731e+05 4.452354e+03 1.534721e+01 
12860 1.285950e-03 1 1 1.850709e+05 4.452306e+03 1.534968e+01 
12861 1.286050e-03 1 1 1.850688e+05 4.452258e+03 1.535215e+01 
12862 1.286150e-03 1 1 1.850666e+05 4.452211e+03 1.535462e+01 
12863 1.286250e-03 1 1 1.850644e+05 4.452163e+03 1.535708e+01 
12864 1.286350e-03 1 1 1.850623e+05 4.452114e+03 1.535955e+01 
12865 1.286450e-03 1 1 1.850601e+05 4.452066e+03 1.536202e+01 
12866 1.286550e-03 1 1 1.850580e+05 4.452018e+03 1.536449e+01 
12867 1.286650e-03 1 1 1.850558e+05 4.451970e+03 1.536696e+01 
12868 1.286750e-03 1 1 1.850536e+05 4.451921e+03 1.536943e+01 
12869 1.286850e-03 1 1 1.850514e+05 4.451873e+03 1.537190e+01 
12870 1.286950e-03 1 1 1.850493e+05 4.451824e+03 1.537437e+01 
12871 1.287050e-03 1 1 1.850471e+05 4.451776e+03 1.537683e+01 
12872 1.287150e-03 1 1 1.850449e+05 4.451727e+03 1.537930e+01 
12873 1.287250e-03 1 1 1.850428e+05 4.451678e+03 1.538177e+01 
12874 1.287350e-03 1 1 1.850406e+05 4.451629e+03 1.538424e+01 
12875 1.287450e-03 1 1 1.850384e+05 4.451580e+03 1.538671e+01 
12876 1.287550e-03 1 1 1.850362e+05 4.451531e+03 1.538918e+01 
12877 1.287650e-03 1 1 1.850340e+05 4.451482e+03 1.539164e+01 
12878 1.287750e-03 1 1 1.850319e+05 4.451433e+03 1.539411e+01 
12879 1.287850e-03 1 1 1.850297e+05 4.451383e+03 1.539658e+01 
12880 1.287950e-03 1 1 1.850275e+05 4.451334e+03 1.539905e+01 
12881 1.288050e-03 1 1 1.850253e+05 4.451284e+03 1.540152e+01 
12882 1.288150e-03 1 1 1.850231e+05 4.451235e+03 1.540398e+01 
12883 1.288250e-03 1 1 1.850209e+05 4.451185e+03 1.540645e+01 
12884 1.288350e-03 1 1 1.850188e+05 4.451135e+03 1.540892e+01 
12885 1.288450e-03 1 1 1.850166e+05 4.451086e+03 1.541139e+01 
12886 1.288550e-03 1 1 1.850144e+05 4.451036e+03 1.541385e+01 
12887 1.288650e-03 1 1 1.850122e+05 4.450986e+03 1.541632e+01 
12888 1.288750e-03 1 1 1.850100e+05 4.450936e+03 1.541879e+01 
12889 1.288850e-03 1 1 1.850078e+05 4.450886e+03 1.542126e+01 
12890 1.288950e-03 1 1 1.850056e+05 4.450835e+03 1.542372e+01 
12891 1.289050e-03 1 1 1.850034e+05 4.450785e+03 1.542619e+01 
12892 1.289150e-03 1 1 1.850012e+05 4.450735e+03 1.542866e+01 
12893 1.289250e-03 1 1 1.849990e+05 4.450684e+03 1.543113e+01 
12894 1.289350e-03 1 1 1.849968e+05 4.450634e+03 1.543359e+01 
12895 1.289450e-03 1 1 1.849946e+05 4.450583e+03 1.543606e+01 
12896 1.289550e-03 1 1 1.849924e+05 4.450532e+03 1.543853e+01 
12897 1.289650e-03 1 1 1.849902e+05 4.450481e+03 1.544099e+01 
12898 1.289750e-03 1 1 1.849880e+05 4.450431e+03 1.544346e+01 
12899 1.289850e-03 1 1 1.849858e+05 4.450380e+03 1.544593e+01 
12900 1.289950e-03 1 1 1.849836e+05 4.450329e+03 1.544840e+01 
12901 1.290050e-03 1 1 1.849814e+05 4.450277e+03 1.545086e+01 
12902 1.290150e-03 1 1 1.849792e+05 4.450226e+03 1.545333e+01 
12903 1.290250e-03 1 1 1.849770e+05 4.450175e+03 1.545580e+01 
12904 1.290350e-03 1 1 1.849748e+05 4.450124e+03 1.545826e+01 
12905 1.290450e-03 1 1 1.849726e+05 4.450072e+03 1.546073e+01 
12906 1.290550e-03 1 1 1.849703e+05 4.450021e+03 1.546319e+01 
12907 1.290650e-03 1 1 1.849681e+05 4.449969e+03 1.546566e+01 
12908 1.290750e-03 1 1 1.849659e+05 4.449917e+03 1.546813e+01 
12909 1.290850e-03 1 1 1.849637e+05 4.449866e+03 1.547059e+01 
12910 1.290950e-03 1 1 1.849615e+05 4.449814e+03 1.547306e+01 
12911 1.291050e-03 1 1 1.849593e+05 4.449762e+03 1.547553e+01 
12912 1.291150e-03 1 1 1.849570e+05 4.449710e+03 1.547799e+01 
12913 1.291250e-03 1 1 1.849548e+05 4.449658e+03 1.548046e+01 
12914 1.291350e-03 1 1 1.849526e+05 4.449605e+03 1.548292e+01 
12915 1.291450e-03 1 1 1.849504e+05 4.449553e+03 1.548539e+01 
12916 1.291550e-03 1 1 1.849482e+05 4.449501e+03 1.548786e+01 
12917 1.291650e-03 1 1 1.849459e+05 4.449448e+03 1.549032e+01 
12918 1.291750e-03 1 1 1.849437e+05 4.449396e+03 1.549279e+01 
12919 1.291850e-03 1 1 1.849415e+05 4.449343e+03 1.549525e+01 
12920 1.291950e-03 1 1 1.849392e+05 4.449291e+03 1.549772e+01 
12921 1.292050e-03 1 1 1.849370e+05 4.449238e+03 1.550019e+01 
12922 1.292150e-03 1 1 1.849348e+05 4.449185e+03 1.550265e+01 
12923 1.292250e-03 1 1 1.849326e+05 4.449132e+03 1.550512e+01 
12924 1.292350e-03 1 1 1.849303e+05 4.449079e+03 1.550758e+01 
12925 1.292450e-03 1 1 1.849281e+05 4.449026e+03 1.551005e+01 
12926 1.292550e-03 1 1 1.849259e+05 4.448973e+03 1.551251e+01 
12927 1.292650e-03 1 1 1.849236e+05 4.448920e+03 1.551498e+01 
12928 1.292750e-03 1 1 1.849214e+05 4.448867e+03 1.551744e+01 
12929 1.292850e-03 1 1 1.849191e+05 4.448813e+03 1.551991e+01 
12930 1.292950e-03 1 1 1.849169e+05 4.448760e+03 1.552237e+01 
12931 1.293050e-03 1 1 1.849147e+05 4.448706e+03 1.552484e+01 
12932 1.293150e-03 1 1 1.849124e+05 4.448652e+03 1.552730e+01 
12933 1.293250e-03 1 1 1.849102e+05 4.448599e+03 1.552977e+01 
12934 1.293350e-03 1 1 1.849079e+05 4.448545e+03 1.553223e+01 
12935 1.293450e-03 1 1 1.849057e+05 4.448491e+03 1.553470e+01 
12936 1.293550e-03 1 1 1.849034e+05 4.448437e+03 1.553716e+01 
12937 1.293650e-03 1 1 1.849012e+05 4.448383e+03 1.553963e+01 
12938 1.293750e-03 1 1 1.848989e+05 4.448329e+03 1.554209e+01 
12939 1.293850e-03 1 1 1.848967e+05 4.448275e+03 1.554456e+01 
12940 1.293950e-03 1 1 1.848944e+05 4.448221e+03 1.554702e+01 
12941 1.294050e-03 1 1 1.848922e+05 4.448166e+03 1.554949e+01 
12942 1.294150e-03 1 1 1.848899e+05 4.448112e+03 1.555195e+01 
12943 1.294250e-03 1 1 1.848877e+05 4.448057e+03 1.555441e+01 
12944 1.294350e-03 1 1 1.848854e+05 4.448003e+03 1.555688e+01 
12945 1.294450e-03 1 1 1.848832e+05 4.447948e+03 1.555934e+01 
12946 1.294550e-03 1 1 1.848809e+05 4.447893e+03 1.556181e+01 
12947 1.294650e-03 1 1 1.848786e+05 4.447838e+03 1.556427e+01 
12948 1.294750e-03 1 1 1.848764e+05 4.447784e+03 1.556673e+01 
12949 1.294850e-03 1 1 1.848741e+05 4.447729e+03 1.556920e+01 
12950 1.294950e-03 1 1 1.848718e+05 4.447673e+03 1.557166e+01 
12951 1.295050e-03 1 1 1.848696e+05 4.447618e+03 1.557413e+01 
12952 1.295150e-03 1 1 1.848673e+05 4.447563e+03 1.557659e+01 
12953 1.295250e-03 1 1 1.848651e+05 4.447508e+03 1.557905e+01 
12954 1.295350e-03 1 1 1.848628e+05 4.447452e+03 1.558152e+01 
12955 1.295450e-03 1 1 1.848605e+05 4.447397e+03 1.558398e+01 
12956 1.295550e-03 1 1 1.848582e+05 4.447341e+03 1.558644e+01 
12957 1.295650e-03 1 1 1.848560e+05 4.447286e+03 1.558891e+01 
12958 1.295750e-03 1 1 1.848537e+05 4.447230e+03 1.559137e+01 
12959 1.295850e-03 1 1 1.848514e+05 4.447174e+03 1.559384e+01 
12960 1.295950e-03 1 1 1.848492e+05 4.447118e+03 1.559630e+01 
12961 1.296050e-03 1 1 1.848469e+05 4.447062e+03 1.559876e+01 
12962 1.296150e-03 1 1 1.848446e+05 4.447006e+03 1.560122e+01 
12963 1.296250e-03 1 1 1.848423e+05 4.446950e+03 1.560369e+01 
12964 1.296350e-03 1 1 1.848400e+05 4.446894e+03 1.560615e+01 
12965 1.296450e-03 1 1 1.848378e+05 4.446838e+03 1.560861e+01 
12966 1.296550e-03 1 1 1.848355e+05 4.446782e+03 1.561108e+01 
12967 1.296650e-03 1 1 1.848332e+05 4.446725e+03 1.561354e+01 
12968 1.296750e-03 1 1 1.848309e+05 4.446669e+03 1.561600e+01 
12969 1.296850e-03 1 1 1.848286e+05 4.446612e+03 1.561847e+01 
12970 1.296950e-03 1 1 1.848263e+05 4.446555e+03 1.562093e+01 
12971 1.297050e-03 1 1 1.848241e+05 4.446499e+03 1.562339e+01 
12972 1.297150e-03 1 1 1.848218e+05 4.446442e+03 1.562585e+01 
12973 1.297250e-03 1 1 1.848195e+05 4.446385e+03 1.562832e+01 
12974 1.297350e-03 1 1 1.848172e+05 4.446328e+03 1.563078e+01 
12975 1.297450e-03 1 1 1.848149e+05 4.446271e+03 1.563324e+01 
12976 1.297550e-03 1 1 1.848126e+05 4.446214e+03 1.563570e+01 
12977 1.297650e-03 1 1 1.848103e+05 4.446157e+03 1.563816e+01 
12978 1.297750e-03 1 1 1.848080e+05 4.446099e+03 1.564063e+01 
12979 1.297850e-03 1 1 1.848057e+05 4.446042e+03 1.564309e+01 
12980 1.297950e-03 1 1 1.848034e+05 4.445985e+03 1.564555e+01 
12981 1.298050e-03 1 1 1.848011e+05 4.445927e+03 1.564801e+01 
12982 1.298150e-03 1 1 1.847988e+05 4.445869e+03 1.565048e+01 
12983 1.298250e-03 1 1 1.847965e+05 4.445812e+03 1.565294e+01 
12984 1.298350e-03 1 1 1.847942e+05 4.445754e+03 1.565540e+01 
12985 1.298450e-03 1 1 1.847919e+05 4.445696e+03 1.565786e+01 
12986 1.298550e-03 1 1 1.847896e+05 4.445638e+03 1.566032e+01 
12987 1.298650e-03 1 1 1.847873e+05 4.445580e+03 1.566278e+01 
12988 1.298750e-03 1 1 1.847850e+05 4.445522e+03 1.566525e+01 
12989 1.298850e-03 1 1 1.847827e+05 4.445464e+03 1.566771e+01 
12990 1.298950e-03 1 1 1.847804e+05 4.445406e+03 1.567017e+01 
12991 1.299050e-03 1 1 1.847781e+05 4.445347e+03 1.567263e+01 
12992 1.299150e-03 1 1 1.847758e+05 4.445289e+03 1.567509e+01 
12993 1.299250e-03 1 1 1.847735e+05 4.445231e+03 1.567755e+01 
12994 1.299350e-03 1 1 1.847712e+05 4.445172e+03 1.568001e+01 
12995 1.299450e-03 1 1 1.847688e+05 4.445113e+03 1.568247e+01 
12996 1.299550e-03 1 1 1.847665e+05 4.445055e+03 1.568494e+01 
12997 1.299650e-03 1 1 1.847642e+05 4.444996e+03 1.568740e+01 
12998 1.299750e-03 1 1 1.847619e+05 4.444937e+03 1.568986e+01 
12999 1.299850e-03 1 1 1.847596e+05 4.444878e+03 1.569232e+01 
13000 1.299950e-03 1 1 1.847573e+05 4.444819e+03 1.569478e+01 
13001 1.300050e-03 1 1 1.847549e+05 4.444760e+03 1.569724e+01 
13002 1.300150e-03 1 1 1.847526e+05 4.444701e+03 1.569970e+01 
13003 1.300250e-03 1 1 1.847503e+05 4.444642e+03 1.570216e+01 
13004 1.300350e-03 1 1 1.847480e+05 4.444582e+03 1.570462e+01 
13005 1.300450e-03 1 1 1.847456e+05 4.444523e+03 1.570708e+01 
13006 1.300550e-03 1 1 1.847433e+05 4.444464e+03 1.570954e+01 
13007 1.300650e-03 1 1 1.847410e+05 4.444404e+03 1.571200e+01 
13008 1.300750e-03 1 1 1.847387e+05 4.444344e+03 1.571446e+01 
13009 1.300850e-03 1 1 1.847363e+05 4.444285e+03 1.571692e+01 
13010 1.300950e-03 1 1 1.847340e+05 4.444225e+03 1.571938e+01 
13011 1.301050e-03 1 1 1.847317e+05 4.444165e+03 1.572184e+01 
13012 1.301150e-03 1 1 1.847293e+05 4.444105e+03 1.572430e+01 
13013 1.301250e-03 1 1 1.847270e+05 4.444045e+03 1.572676e+01 
13014 1.301350e-03 1 1 1.847247e+05 4.443985e+03 1.572922e+01 
13015 1.301450e-03 1 1 1.847223e+05 4.443925e+03 1.573168e+01 
13016 1.301550e-03 1 1 1.847200e+05 4.443865e+03 1.573414e+01 
13017 1.301650e-03 1 1 1.847176e+05 4.443804e+03 1.573660e+01 
13018 1.301750e-03 1 1 1.847153e+05 4.443744e+03 1.573906e+01 
13019 1.301850e-03 1 1 1.847130e+05 4.443683e+03 1.574152e+01 
13020 1.301950e-03 1 1 1.847106e+05 4.443623e+03 1.574398e+01 
13021 1.302050e-03 1 1 1.847083e+05 4.443562e+03 1.574644e+01 
13022 1.302150e-03 1 1 1.847059e+05 4.443501e+03 1.574890e+01 
13023 1.302250e-03 1 1 1.847036e+05 4.443441e+03 1.575136e+01 
13024 1.302350e-03 1 1 1.847013e+05 4.443380e+03 1.575382e+01 
13025 1.302450e-03 1 1 1.846989e+05 4.443319e+03 1.575628e+01 
13026 1.302550e-03 1 1 1.846966e+05 4.443258e+03 1.575873e+01 
13027 1.302650e-03 1 1 1.846942e+05 4.443197e+03 1.576119e+01 
13028 1.302750e-03 1 1 1.846919e+05 4.443135e+03 1.576365e+01 
13029 1.302850e-03 1 1 1.846895e+05 4.443074e+03 1.576611e+01 
13030 1.302950e-03 1 1 1.846872e+05 4.443013e+03 1.576857e+01 
13031 1.303050e-03 1 1 1.846848e+05 4.442951e+03 1.577103e+01 
13032 1.303150e-03 1 1 1.846824e+05 4.442890e+03 1.577349e+01 
13033 1.303250e-03 1 1 1.846801e+05 4.442828e+03 1.577595e+01 
13034 1.303350e-03 1 1 1.846777e+05 4.442767e+03 1.577840e+01 
13035 1.303450e-03 1 1 1.846754e+05 4.442705e+03 1.578086e+01 
13036 1.303550e-03 1 1 1.846730e+05 4.442643e+03 1.578332e+01 
13037 1.303650e-03 1 1 1.846707e+05 4.442581e+03 1.578578e+01 
13038 1.303750e-03 1 1 1.846683e+05 4.442520e+03 1.578824e+01 
13039 1.303850e-03 1 1 1.846659e+05 4.442457e+03 1.579070e+01 
13040 1.303950e-03 1 1 1.846636e+05 4.442395e+03 1.579315e+01 
13041 1.304050e-03 1 1 1.846612e+05 4.442333e+03 1.579561e+01 
13042 1.304150e-03 1 1 1.846588e+05 4.442271e+03 1.579807e+01 
13043 1.304250e-03 1 1 1.846565e+05 4.442209e+03 1.580053e+01 
13044 1.304350e-03 1 1 1.846541e+05 4.442146e+03 1.580298e+01 
13045 1.304450e-03 1 1 1.846517e+05 4.442084e+03 1.580544e+01 
13046 1.304550e-03 1 1 1.846494e+05 4.442021e+03 1.580790e+01 
13047 1.304650e-03 1 1 1.846470e+05 4.441959e+03 1.581036e+01 
13048 1.304750e-03 1 1 1.846446e+05 4.441896e+03 1.581282e+01 
13049 1.304850e-03 1 1 1.846422e+05 4.441833e+03 1.581527e+01 
13050 1.304950e-03 1 1 1.846399e+05 4.441770e+03 1.581773e+01 
13051 1.305050e-03 1 1 1.846375e+05 4.441707e+03 1.582019e+01 
13052 1.305150e-03 1 1 1.846351e+05 4.441644e+03 1.582264e+01 
13053 1.305250e-03 1 1 1.846327e+05 4.441581e+03 1.582510e+01 
13054 1.305350e-03 1 1 1.846304e+05 4.441518e+03 1.582756e+01 
13055 1.305450e-03 1 1 1.846280e+05 4.441455e+03 1.583002e+01 
13056 1.305550e-03 1 1 1.846256e+05 4.441391e+03 1.583247e+01 
13057 1.305650e-03 1 1 1.846232e+05 4.441328e+03 1.583493e+01 
13058 1.305750e-03 1 1 1.846208e+05 4.441265e+03 1.583739e+01 
13059 1.305850e-03 1 1 1.846184e+05 4.441201e+03 1.583984e+01 
13060 1.305950e-03 1 1 1.846161e+05 4.441137e+03 1.584230e+01 
13061 1.306050e-03 1 1 1.846137e+05 4.441074e+03 1.584476e+01 
13062 1.306150e-03 1 1 1.846113e+05 4.441010e+03 1.584721e+01 
13063 1.306250e-03 1 1 1.846089e+05 4.440946e+03 1.584967e+01 
13064 1.306350e-03 1 1 1.846065e+05 4.440882e+03 1.585212e+01 
13065 1.306450e-03 1 1 1.846041e+05 4.440818e+03 1.585458e+01 
13066 1.306550e-03 1 1 1.846017e+05 4.440754e+03 1.585704e+01 
13067 1.306650e-03 1 1 1.845993e+05 4.440690e+03 1.585949e+01 
13068 1.306750e-03 1 1 1.845969e+05 4.440626e+03 1.586195e+01 
13069 1.306850e-03 1 1 1.845945e+05 4.440561e+03 1.586441e+01 
13070 1.306950e-03 1 1 1.845921e+05 4.440497e+03 1.586686e+01 
13071 1.307050e-03 1 1 1.845897e+05 4.440433e+03 1.586932e+01 
13072 1.307150e-03 1 1 1.845873e+05 4.440368e+03 1.587177e+01 
13073 1.307250e-03 1 1 1.845849e+05 4.440303e+03 1.587423e+01 
13074 1.307350e-03 1 1 1.845825e+05 4.440239e+03 1.587668e+01 
13075 1.307450e-03 1 1 1.845801e+05 4.440174e+03 1.587914e+01 
13076 1.307550e-03 1 1 1.845777e+05 4.440109e+03 1.588159e+01 
13077 1.307650e-03 1 1 1.845753e+05 4.440044e+03 1.588405e+01 
13078 1.307750e-03 1 1 1.845729e+05 4.439979e+03 1.588651e+01 
13079 1.307850e-03 1 1 1.845705e+05 4.439914e+03 1.588896e+01 
13080 1.307950e-03 1 1 1.845681e+05 4.439849e+03 1.589142e+01 
13081 1.308050e-03 1 1 1.845657e+05 4.439784e+03 1.589387e+01 
13082 1.308150e-03 1 1 1.845633e+05 4.439719e+03 1.589633e+01 
13083 1.308250e-03 1 1 1.845609e+05 4.439653e+03 1.589878e+01 
13084 1.308350e-03 1 1 1.845585e+05 4.439588e+03 1.590124e+01 
13085 1.308450e-03 1 1 1.845561e+05 4.439522e+03 1.590369e+01 
13086 1.308550e-03 1 1 1.845536e+05 4.439457e+03 1.590615e+01 
13087 1.308650e-03 1 1 1.845512e+05 4.439391e+03 1.590860e+01 
13088 1.308750e-03 1 1 1.845488e+05 4.439325e+03 1.591105e+01 
13089 1.308850e-03 1 1 1.845464e+05 4.439260e+03 1.591351e+01 
13090 1.308950e-03 1 1 1.845440e+05 4.439194e+03 1.591596e+01 
13091 1.309050e-03 1 1 1.845416e+05 4.439128e+03 1.591842e+01 
13092 1.309150e-03 1 1 1.845391e+05 4.439062e+03 1.592087e+01 
13093 1.309250e-03 1 1 1.845367e+05 4.438996e+03 1.592333e+01 
13094 1.309350e-03 1 1 1.845343e+05 4.438929e+03 1.592578e+01 
13095 1.309450e-03 1 1 1.845319e+05 4.438863e+03 1.592823e+01 
13096 1.309550e-03 1 1 1.845295e+05 4.438797e+03 1.593069e+01 
13097 1.309650e-03 1 1 1.845270e+05 4.438730e+03 1.593314e+01 
13098 1.309750e-03 1 1 1.845246e+05 4.438664e+03 1.593560e+01 
13099 1.309850e-03 1 1 1.845222e+05 4.438597e+03 1.593805e+01 
13100 1.309950e-03 1 1 1.845197e+05 4.438531e+03 1.594050e+01 
13101 1.310050e-03 1 1 1.845173e+05 4.438464e+03 1.594296e+01 
13102 1.310150e-03 1 1 1.845149e+05 4.438397e+03 1.594541e+01 
13103 1.310250e-03 1 1 1.845124e+05 4.438330e+03 1.594786e+01 
13104 1.310350e-03 1 1 1.845100e+05 4.438263e+03 1.595032e+01 
13105 1.310450e-03 1 1 1.845076e+05 4.438196e+03 1.595277e+01 
13106 1.310550e-03 1 1 1.845051e+05 4.438129e+03 1.595522e+01 
13107 1.310650e-03 1 1 1.845027e+05 4.438062e+03 1.595768e+01 
13108 1.310750e-03 1 1 1.845003e+05 4.437995e+03 1.596013e+01 
13109 1.310850e-03 1 1 1.844978e+05 4.437928e+03 1.596258e+01 
13110 1.310950e-03 1 1 1.844954e+05 4.437860e+03 1.596504e+01 
13111 1.311050e-03 1 1 1.844930e+05 4.437793e+03 1.596749e+01 
13112 1.311150e-03 1 1 1.844905e+05 4.437725e+03 1.596994e+01 
13113 1.311250e-03 1 1 1.844881e+05 4.437658e+03 1.597239e+01 
13114 1.311350e-03 1 1 1.844856e+05 4.437590e+03 1.597485e+01 
13115 1.311450e-03 1 1 1.844832e+05 4.437522e+03 1.597730e+01 
13116 1.311550e-03 1 1 1.844807e+05 4.437455e+03 1.597975e+01 
13117 1.311650e-03 1 1 1.844783e+05 4.437387e+03 1.598220e+01 
13118 1.311750e-03 1 1 1.844758e+05 4.437319e+03 1.598466e+01 
13119 1.311850e-03 1 1 1.844734e+05 4.437251e+03 1.598711e+01 
13120 1.311950e-03 1 1 1.844709e+05 4.437182e+03 1.598956e+01 
13121 1.312050e-03 1 1 1.844685e+05 4.437114e+03 1.599201e+01 
13122 1.312150e-03 1 1 1.844660e+05 4.437046e+03 1.599446e+01 
13123 1.312250e-03 1 1 1.844636e+05 4.436978e+03 1.599692e+01 
13124 1.312350e-03 1 1 1.844611e+05 4.436909e+03 1.599937e+01 
13125 1.312450e-03 1 1 1.844587e+05 4.436841e+03 1.600182e+01 
13126 1.312550e-03 1 1 1.844562e+05 4.436772e+03 1.600427e+01 
13127 1.312650e-03 1 1 1.844538e+05 4.436704e+03 1.600672e+01 
13128 1.312750e-03 1 1 1.844513e+05 4.436635e+03 1.600917e+01 
13129 1.312850e-03 1 1 1.844488e+05 4.436566e+03 1.601163e+01 
13130 1.312950e-03 1 1 1.844464e+05 4.436497e+03 1.601408e+01 
13131 1.313050e-03 1 1 1.844439e+05 4.436428e+03 1.601653e+01 
13132 1.313150e-03 1 1 1.844415e+05 4.436359e+03 1.601898e+01 
13133 1.313250e-03 1 1 1.844390e+05 4.436290e+03 1.602143e+01 
13134 1.313350e-03 1 1 1.844365e+05 4.436221e+03 1.602388e+01 
13135 1.313450e-03 1 1 1.844341e+05 4.436152e+03 1.602633e+01 
13136 1.313550e-03 1 1 1.844316e+05 4.436083e+03 1.602878e+01 
13137 1.313650e-03 1 1 1.844291e+05 4.436013e+03 1.603123e+01 
13138 1.313750e-03 1 1 1.844267e+05 4.435944e+03 1.603368e+01 
13139 1.313850e-03 1 1 1.844242e+05 4.435874e+03 1.603613e+01 
13140 1.313950e-03 1 1 1.844217e+05 4.435805e+03 1.603859e+01 
13141 1.314050e-03 1 1 1.844192e+05 4.435735e+03 1.604104e+01 
13142 1.314150e-03 1 1 1.844168e+05 4.435665e+03 1.604349e+01 
13143 1.314250e-03 1 1 1.844143e+05 4.435596e+03 1.604594e+01 
13144 1.314350e-03 1 1 1.844118e+05 4.435526e+03 1.604839e+01 
13145 1.314450e-03 1 1 1.844093e+05 4.435456e+03 1.605084e+01 
13146 1.314550e-03 1 1 1.844069e+05 4.435386e+03 1.605329e+01 
13147 1.314650e-03 1 1 1.844044e+05 4.435316e+03 1.605574e+01 
13148 1.314750e-03 1 1 1.844019e+05 4.435245e+03 1.605819e+01 
13149 1.314850e-03 1 1 1.843994e+05 4.435175e+03 1.606064e+01 
13150 1.314950e-03 1 1 1.843969e+05 4.435105e+03 1.606309e+01 
13151 1.315050e-03 1 1 1.843945e+05 4.435034e+03 1.606554e+01 
13152 1.315150e-03 1 1 1.843920e+05 4.434964e+03 1.606799e+01 
13153 1.315250e-03 1 1 1.843895e+05 4.434893e+03 1.607044e+01 
13154 1.315350e-03 1 1 1.843870e+05 4.434823e+03 1.607289e+01 
13155 1.315450e-03 1 1 1.843845e+05 4.434752e+03 1.607533e+01 
13156 1.315550e-03 1 1 1.843820e+05 4.434681e+03 1.607778e+01 
13157 1.315650e-03 1 1 1.843795e+05 4.434611e+03 1.608023e+01 
13158 1.315750e-03 1 1 1.843770e+05 4.434540e+03 1.608268e+01 
13159 1.315850e-03 1 1 1.843746e+05 4.434469e+03 1.608513e+01 
13160 1.315950e-03 1 1 1.843721e+05 4.434398e+03 1.608758e+01 
13161 1.316050e-03 1 1 1.843696e+05 4.434327e+03 1.609003e+01 
13162 1.316150e-03 1 1 1.843671e+05 4.434255e+03 1.609248e+01 
13163 1.316250e-03 1 1 1.843646e+05 4.434184e+03 1.609493e+01 
13164 1.316350e-03 1 1 1.843621e+05 4.434113e+03 1.609738e+01 
13165 1.316450e-03 1 1 1.843596e+05 4.434041e+03 1.609982e+01 
13166 1.316550e-03 1 1 1.843571e+05 4.433970e+03 1.610227e+01 
13167 1.316650e-03 1 1 1.843546e+05 4.433898e+03 1.610472e+01 
13168 1.316750e-03 1 1 1.843521e+05 4.433827e+03 1.610717e+01 
13169 1.316850e-03 1 1 1.843496e+05 4.433755e+03 1.610962e+01 
13170 1.316950e-03 1 1 1.843471e+05 4.433683e+03 1.611207e+01 
13171 1.317050e-03 1 1 1.843446e+05 4.433611e+03 1.611451e+01 
13172 1.317150e-03 1 1 1.843421e+05 4.433540e+03 1.611696e+01 
13173 1.317250e-03 1 1 1.843396e+05 4.433468e+03 1.611941e+01 
13174 1.317350e-03 1 1 1.843371e+05 4.433396e+03 1.612186e+01 
13175 1.317450e-03 1 1 1.843345e+05 4.433323e+03 1.612431e+01 
13176 1.317550e-03 1 1 1.843320e+05 4.433251e+03 1.612675e+01 
13177 1.317650e-03 1 1 1.843295e+05 4.433179e+03 1.612920e+01 
13178 1.317750e-03 1 1 1.843270e+05 4.433107e+03 1.613165e+01 
